"number","fleet","headway.min","planned.buses","headway","ewt.v","simulation.fitness","ewt.a","headway.max","buses","headway.observed","hcv","line"
358,50,180,43,319.164842248764,3825.88359954803,-382.1211524112,67.2163026573457,1200,17,329.579613323394,0.666114736204634,"T31s"
359,50,180,43,409.890707620146,4888.24349301155,-488.410612118822,76.4124678897176,1200,17,424.326160544566,0.612831834084182,"T31s"
360,50,180,43,409.890707620146,2528.0321904643,-252.383381350076,63.0475947056502,1200,17,424.081599388133,0.597814866199171,"T31s"
361,50,180,43,610.231485099641,3725.27281033677,-372.223195674779,76.9364415925795,1200,17,624.156466850126,0.532131099400672,"T31s"
362,50,180,43,409.890707620146,3257.46929867014,-325.331379861295,70.6971435834813,1200,17,422.897761974405,0.622157025783151,"T31s"
363,50,180,43,1007.98411917389,3080.27037185123,-307.965862815263,95.9939533315325,1200,17,1043.0605356432,0.433574369507851,"T31s"
364,50,180,43,319.164842248764,2869.31161805076,-286.463642186156,62.5610498883059,1200,17,332.213001990048,0.663020970701279,"T31s"
365,50,180,43,610.231485099641,2733.26265630778,-273.020596817577,73.1448911464667,1200,17,627.220241275383,0.510912855349548,"T31s"
366,50,180,43,610.231485099641,2157.09814205194,-215.407372964212,73.3508711735837,1200,17,630.632638900415,0.522429050250579,"T31s"
367,50,180,43,610.231485099641,3031.59562136261,-302.857783084805,77.2295543886671,1200,17,627.962385765713,0.531829372833736,"T31s"
368,50,180,43,409.890707620146,7071.03533380539,-706.696453815977,87.0086960923183,1200,17,426.189117212398,0.633128682493414,"T31s"
369,50,180,43,319.164842248764,2636.10741389392,-263.140715776867,60.2018439121529,1200,17,329.895935216457,0.659454859123007,"T31s"
370,50,180,43,319.164842248764,2766.65555959355,-276.104991453333,64.038937649752,1200,5,330.771158651864,0.674308782307941,"T31s"
371,50,180,43,319.164842248764,2246.9178673249,-224.220609623197,58.8436111371709,1200,17,331.531917279282,0.642843910121757,"T31s"
372,50,180,43,409.890707620146,3901.49201655325,-389.733852035489,70.1366791550476,1200,17,423.95106299599,0.619833211003543,"T31s"
373,50,180,43,409.890707620146,2291.23999674488,-228.702371667788,60.1176990322091,1200,17,424.451088225621,0.587504617897355,"T31s"
374,50,180,43,319.164842248764,1924.46216859278,-191.974589072942,58.9505271116497,1200,17,330.189108560141,0.645879627933046,"T31s"
375,50,180,43,610.231485099641,3541.92507190927,-353.893410328163,78.9932532515347,1200,17,627.629726063963,0.554729085322716,"T31s"
376,50,180,43,610.231485099641,2546.10882936679,-254.303642708654,70.5207393676847,1200,17,627.170568268912,0.504238073855526,"T31s"
377,50,180,43,319.164842248764,2338.48154422541,-233.375761348604,57.3045712667745,1200,17,328.100620843255,0.655998493263908,"T31s"
378,50,180,43,409.890707620146,2341.44628412389,-233.724971503942,63.2232208578971,1200,17,422.822977518891,0.606440982809263,"T31s"
379,50,180,43,409.890707620146,1988.15261672732,-198.392774312755,61.4035088061199,1200,17,424.582084563148,0.57385448585988,"T31s"
380,50,180,43,409.890707620146,2055.00149105145,-205.076443448179,60.331958181066,1200,17,423.807019598957,0.569802557062578,"T31s"
381,50,180,43,319.164842248764,2931.22761699451,-292.654269703598,62.7325609324015,1200,17,329.400726666648,0.669268293906721,"T31s"
382,50,180,43,319.164842248764,3551.16580220419,-354.645488985283,62.1630453873456,1200,17,329.211633452077,0.64628659925893,"T31s"
383,50,180,43,319.164842248764,2581.25315177827,-257.652997919576,59.2210774053767,1200,17,330.698017515722,0.63508949237382,"T31s"
384,50,180,43,319.164842248764,3156.889876893,-315.218982808145,64.634445562188,1200,17,329.193932229102,0.649016263326606,"T31s"
385,50,180,43,319.164842248764,3389.79665519345,-338.510193729363,64.5396287752344,1200,17,328.998859187559,0.655810719490102,"T31s"
386,50,180,43,610.231485099641,6757.61561005761,-675.39681508501,93.0971502890178,1200,7,629.929062804145,0.569207922626394,"T31s"
387,50,180,43,319.164842248764,1596.93614881793,-159.219306264016,53.8151864556139,1200,17,330.421477188531,0.634822241426661,"T31s"
388,50,180,43,610.231485099641,2707.82560671885,-270.478427278412,72.7608273737861,1200,17,628.698414395831,0.518852129202883,"T31s"
389,50,180,43,610.231485099641,2931.80065775694,-292.874520262713,71.7952240878678,1200,17,627.458435269504,0.515243606602866,"T31s"
390,50,180,43,319.164842248764,2270.36338344141,-226.563947361476,58.4718314137076,1200,17,328.493416501572,0.649817976135405,"T31s"
391,50,180,43,409.890707620146,3864.66883189446,-386.051921631569,72.520763934918,1200,17,427.343187208381,0.595813209486205,"T31s"
392,50,180,43,409.890707620146,2535.48482619948,-253.129874570301,65.2703807792243,1200,17,424.517623164778,0.600137200614649,"T31s"
393,50,180,43,409.890707620146,6372.72127103499,-636.861116156738,81.1324178589172,1200,17,424.633192084237,0.62255495535999,"T31s"
394,50,180,43,319.164842248764,2116.5004358288,-211.177696393853,57.6464385479314,1200,17,328.653741233059,0.652064135417922,"T31s"
395,50,180,43,409.890707620146,3275.04297329937,-327.09311044048,76.6324826202503,1200,17,422.227159425014,0.649948445819684,"T31s"
396,50,180,43,319.164842248764,3041.04318708384,-303.634111266807,64.2078835971893,1200,17,329.870940589511,0.644430130199969,"T31s"
397,50,180,43,319.164842248764,3519.31933020143,-351.464012406721,66.5977245797155,1200,17,329.030010750669,0.664278921260705,"T31s"
398,50,180,43,409.890707620146,2617.37933506851,-261.322743421704,67.86233414162,1200,17,427.774083938881,0.606521349450815,"T31s"
399,50,180,43,409.890707620146,2802.49805075038,-279.828832494975,64.1305042509738,1200,17,423.29260548886,0.587497471206701,"T31s"
400,50,180,43,319.164842248764,3396.67120348221,-339.198432327636,67.3171953666153,1200,17,330.605267964588,0.644940394764949,"T31s"
401,50,180,43,409.890707620146,4115.63674105689,-411.151653190408,75.7714328030979,1200,17,425.575259994478,0.624783644405357,"T31s"
402,50,180,43,409.890707620146,4596.80901928,-459.268009263171,77.8912808010634,1200,17,422.748574134444,0.625627552816125,"T31s"
403,50,180,43,610.231485099641,3737.04066397899,-373.306704144214,75.2266967642166,1200,5,630.244037313221,0.507433606705474,"T31s"
404,50,180,43,319.164842248764,2675.99054568653,-267.033661645668,60.3561265836324,1200,5,329.934313556369,0.64322326777555,"T31s"
405,50,180,43,319.164842248764,2769.42042192652,-276.470864412435,61.2240267136535,1200,17,329.060618764898,0.649439532381531,"T31s"
406,50,180,43,409.890707620146,3030.18027788443,-302.600366884595,67.7364165430838,1200,17,424.682930060879,0.600416145878659,"T31s"
407,50,180,43,319.164842248764,2915.01256042558,-291.034964653028,63.6240866488501,1200,17,330.959622342428,0.679132630192751,"T31s"
408,50,180,43,319.164842248764,4507.24167046946,-450.254159755687,63.4323242131907,1200,17,329.293259492603,0.652414955430313,"T31s"
409,50,180,43,409.890707620146,2557.88714386339,-255.368163190241,63.907268181671,1200,17,423.238941198703,0.592771103384438,"T31s"
410,50,180,43,319.164842248764,3805.46486120456,-380.077183766551,63.8232979217665,1200,17,331.291930733804,0.646404193623533,"T31s"
411,50,180,43,319.164842248764,2252.88317315143,-224.817085959153,59.4937829058441,1200,17,330.256077794517,0.647639142070718,"T31s"
412,50,180,43,319.164842248764,2289.32722888898,-228.46184711261,61.4065974780381,1200,17,330.945200386502,0.640765228203707,"T31s"
413,50,180,43,319.164842248764,3219.6136816437,-321.493281996901,65.2797506983787,1200,17,329.882095103481,0.662004366162558,"T31s"
414,50,180,43,1063.75441752441,4305.81453474749,-430.551858076857,92.7744316076795,1200,17,1107.30506329227,0.382186842094399,"T31s"
415,50,180,43,610.231485099641,3457.47994934869,-345.447713922276,78.9671500317791,1200,17,629.594132861558,0.531419263667796,"T31s"
416,50,180,43,319.164842248764,1762.89296574295,-175.834488342513,54.9282371021114,1200,22,329.087803370042,0.624797099682633,"T31s"
417,50,180,43,409.890707620146,1594.63089981839,-159.048687309874,57.0925255345301,1200,19,423.961756631945,0.578338671272388,"T31s"
418,50,180,43,319.164842248764,2164.09569069737,-215.937314327679,57.9983679690439,1200,17,330.44553390554,0.641275550134192,"T31s"
419,50,180,43,409.890707620146,2504.96230726389,-250.077061851759,65.4577711944975,1200,17,423.585595856123,0.599386829641378,"T31s"
420,50,180,43,319.164842248764,4007.64531012903,-400.30012754151,70.7159325456444,1200,17,329.538319938753,0.682732927609494,"T31s"
421,50,180,43,1063.75441752441,2118.88934107691,-211.85522630647,87.641121668229,1200,17,1106.70232471831,0.361719362959206,"T31s"
422,50,180,43,469.40608493072,3271.4819674149,-326.76448070099,70.5987407929934,1200,17,484.359461092923,0.579285280685548,"T31s"
423,50,180,43,319.164842248764,4263.82905039211,-425.916357838675,66.3848513057006,1200,17,330.742307417917,0.668650294362276,"T31s"
424,50,180,43,610.231485099641,1925.39227476994,-192.230802296427,68.7421149728162,1200,17,627.023462451389,0.49918262476989,"T31s"
425,50,180,43,319.164842248764,3906.48094334277,-390.180906535266,67.2519505799429,1200,17,328.828349106686,0.670612556993866,"T31s"
426,50,180,43,409.890707620146,5190.93586125629,-518.678537505985,76.1180767812359,1200,17,422.828033980992,0.609511273866983,"T31s"
427,50,180,43,409.890707620146,3289.60847894933,-328.546613059422,73.3394388855406,1200,17,422.443395169179,0.629173822766884,"T31s"
428,50,180,43,319.164842248764,2470.34463888307,-246.55958088731,58.3404511695308,1200,17,329.919765456371,0.616945438991702,"T31s"
429,50,180,43,409.890707620146,4497.43985008713,-449.329650799298,75.3194060044315,1200,17,423.472773715757,0.615525025408176,"T31s"
430,50,180,43,319.164842248764,2303.3040187328,-229.858911397435,60.2024856772431,1200,17,330.387896922987,0.641910194316532,"T31s"
431,50,180,43,319.164842248764,2062.49864887465,-205.787053258092,56.4541658577379,1200,19,331.308213443701,0.641397805064884,"T31s"
432,50,180,43,319.164842248764,2103.75955616738,-209.901819152636,57.4238652982304,1200,17,328.248038495956,0.637299782186269,"T31s"
433,50,180,43,409.890707620146,3164.62902662572,-316.04554224423,69.1178208323434,1200,17,422.281191999047,0.612944190934069,"T31s"
434,50,180,43,409.890707620146,5047.74206197968,-504.359242416922,76.9644321912191,1200,17,420.594612306228,0.620676249704054,"T31s"
435,50,180,43,409.890707620146,2722.32460427337,-271.810456697996,64.4429262870738,1200,17,421.665196975603,0.585717562894535,"T31s"
436,50,180,43,319.164842248764,3076.50112869572,-307.178365307618,59.6475025865092,1200,17,329.042836497649,0.649101397011247,"T31s"
437,50,180,43,610.231485099641,2736.81035530971,-273.372636432686,69.6906652240592,1200,17,629.639493861712,0.480893193352685,"T31s"
438,50,180,43,610.231485099641,2170.6867118822,-216.761454864504,71.420893703728,1200,17,627.511256100995,0.499472556435936,"T31s"
439,50,180,43,610.231485099641,3643.3277225244,-364.051287732762,76.8314957743676,1200,22,630.677153346867,0.510968358610603,"T31s"
440,50,180,43,319.164842248764,4855.81946670077,-485.113026517832,67.6406518139297,1200,17,329.047310526342,0.650705345521688,"T31s"
441,50,180,43,319.164842248764,2599.53969698369,-259.479099597329,58.1205399595698,1200,17,327.946837724508,0.629412933181776,"T31s"
442,50,180,43,610.231485099641,3444.93360073197,-344.190361436049,75.3360203315618,1200,17,630.403476761242,0.5115859373145,"T31s"
443,50,180,43,319.164842248764,5025.4427064941,-502.078122046617,71.7613378531222,1200,17,332.114400680218,0.646643513128564,"T31s"
444,50,180,43,610.231485099641,2766.94465133969,-276.395424365084,77.9789787401007,1200,17,632.767072823721,0.528451252326332,"T31s"
445,50,180,43,610.231485099641,3086.52871343982,-308.351053171835,77.9560925082938,1200,17,630.530294896621,0.513911024365984,"T31s"
446,50,180,43,319.164842248764,4113.46603894499,-410.882644246623,70.7016289508447,1200,17,331.131141177715,0.677849304738163,"T31s"
447,50,180,43,319.164842248764,3012.98029751033,-300.827269375544,60.6588443343086,1200,17,329.800205851211,0.651147008651243,"T31s"
448,50,180,43,610.231485099641,3619.98083891954,-361.699295139433,82.6993865818829,1200,17,633.004473003315,0.51384025152093,"T31s"
449,50,180,43,610.231485099641,3997.63476735768,-399.465260465402,81.2070667014935,1200,17,630.880074081241,0.537035936920418,"T31s"
450,50,180,43,610.231485099641,2845.18191878737,-284.214439837444,72.8815349083286,1200,17,632.304175803423,0.501052931335805,"T31s"
451,50,180,43,610.231485099641,2979.21658730839,-297.618323925676,75.7237114211472,1200,17,630.004901955313,0.509276511200985,"T31s"
452,50,180,43,319.164842248764,2695.48002310659,-269.075753002605,59.0131415794472,1200,17,330.049749093703,0.640275457421495,"T31s"
453,50,180,43,319.164842248764,6083.63883039734,-607.901716636001,76.5866081127868,1200,17,329.318865403024,0.686825594687557,"T31s"
454,50,180,43,409.890707620146,4964.40991988484,-496.021722294245,68.4113529557447,1200,17,422.646290887766,0.594058684359799,"T31s"
455,50,180,43,610.231485099641,2248.80118203179,-224.5720809304,69.2594372628941,1200,17,625.206307723665,0.512026440467875,"T31s"
456,50,180,43,610.231485099641,2265.53459748983,-226.24773881707,69.3735477119816,1200,17,630.813075608449,0.501828493406551,"T31s"
457,50,180,43,409.890707620146,2554.04447587515,-254.988184597038,68.201864634198,1200,17,426.267798836596,0.603521028451293,"T31s"
458,50,180,43,319.164842248764,3288.69240009466,-328.40983496091,64.7542850911729,1200,19,332.091643222369,0.643188138652453,"T31s"
459,50,180,43,610.231485099641,1963.33407731129,-196.026756678339,68.2786689113643,1200,17,629.094337999216,0.506287101867953,"T31s"
460,50,180,43,319.164842248764,2932.9935457549,-292.831353827267,64.9659664557572,1200,17,329.651958925394,0.665258248309763,"T31s"
461,50,180,43,610.231485099641,2321.2322637706,-231.724621658759,70.6817374846767,1200,5,630.621460500038,0.507938688414728,"T31s"
462,50,180,43,319.164842248764,3220.55369313537,-321.595722627404,63.9840817576438,1200,19,329.517702386272,0.658479935784569,"T31s"
463,50,180,43,319.164842248764,2450.00016005152,-244.529650512911,60.9586757192534,1200,17,329.105052587537,0.658185540034187,"T31s"
464,50,180,43,409.890707620146,2653.217367655,-264.902308287508,64.8678352517549,1200,17,423.593741412416,0.598709334128422,"T31s"
465,50,180,43,409.890707620146,3181.79631442381,-317.763333198716,70.7221102677132,1200,17,420.524576088693,0.628551341010893,"T31s"
466,50,180,43,319.164842248764,2908.66693272721,-290.396259246662,61.9699070693954,1200,17,330.517727333261,0.645819579234444,"T31s"
467,50,180,43,409.890707620146,3583.25228509578,-357.906988025443,70.3772749787085,1200,17,421.683989891748,0.603458306082784,"T31s"
468,50,180,43,610.231485099641,3024.03063856569,-302.097245955611,70.1626730438039,1200,17,631.693805332019,0.493047622098834,"T31s"
469,50,180,43,409.890707620146,3031.78443326478,-302.771758221324,68.3843140592867,1200,19,424.899146221998,0.612360987881557,"T31s"
470,50,180,43,319.164842248764,3862.57984034327,-385.789436166703,65.6916372661368,1200,17,329.611143144638,0.657608244428496,"T31s"
471,50,180,43,610.231485099641,4043.44023802915,-404.051141719855,87.770619315247,1200,17,632.43564669095,0.559348874141599,"T31s"
472,50,180,43,610.231485099641,3086.18420856582,-308.316184719578,76.4501039421363,1200,17,628.833620631656,0.524731774536609,"T31s"
473,50,180,43,610.231485099641,4847.74861078508,-484.47729079418,82.4554223997945,1200,17,630.542210036813,0.541322047193547,"T31s"
474,50,180,43,319.164842248764,2776.84434224128,-277.213871482591,62.5631922791231,1200,17,329.618099092601,0.647846737918013,"T31s"
475,50,180,43,610.231485099641,3620.1503589022,-361.7124453186,74.8887755264462,1200,17,630.60130518935,0.515993711972744,"T31s"
476,50,180,43,610.231485099641,3211.49311204756,-320.844712340939,73.4065871949542,1200,17,632.17446275448,0.491597549739578,"T31s"
477,50,180,43,610.231485099641,2665.34028311006,-266.133891511635,71.5179969114055,1200,5,629.164028980259,0.498403472875949,"T31s"
478,50,180,43,409.890707620146,2995.7406240947,-299.168017629083,70.6237065505288,1200,19,425.444126820494,0.608093825700732,"T31s"
479,50,180,43,319.164842248764,2055.11476622734,-204.946457567651,58.6638558126332,1200,5,329.619781871486,0.654453035750784,"T31s"
480,50,180,43,319.164842248764,2021.83175721613,-201.70999422467,55.2331826070114,1200,17,331.65679488832,0.634100221221547,"T31s"
481,50,180,43,610.231485099641,3377.20195666929,-337.43099764897,83.8403602306238,1200,19,625.92144819101,0.553227576705047,"T31s"
482,50,180,43,409.890707620146,3062.11901615748,-305.795252930316,66.7770472595462,1200,17,423.300475113924,0.62186831557051,"T31s"
483,50,180,43,610.231485099641,2802.80182689722,-279.977139432972,75.3399398070055,1200,17,627.774302087149,0.526592409748642,"T31s"
484,50,180,43,319.164842248764,3493.36201393948,-348.868915081588,65.8840798767844,1200,17,328.9815343991,0.673285902556648,"T31s"
485,50,180,43,409.890707620146,3426.34682444332,-342.21841469161,69.9829081496022,1200,17,422.678500361858,0.618650114712239,"T31s"
486,50,180,43,409.890707620146,3328.91567748077,-332.476683511091,70.7927553807712,1200,17,424.867080198256,0.616911782269693,"T31s"
487,50,180,43,610.231485099641,3316.30090809416,-331.335055814505,79.6285958094347,1200,17,636.249294406711,0.542526612136049,"T31s"
488,50,180,43,610.231485099641,2581.75749925346,-257.872192687231,73.2706381651221,1200,17,629.898026233228,0.515857773257808,"T31s"
489,50,180,43,610.231485099641,1633.26482798231,-163.016171717103,63.6672641463774,1200,17,627.419877294476,0.494907936556369,"T31s"
490,50,180,43,610.231485099641,2644.43639787216,-264.146472586659,71.9091037291498,1200,19,627.957274369037,0.501331157627046,"T31s"
491,50,180,43,610.231485099641,2848.65345986774,-284.564883137776,75.3179671467912,1200,17,633.33409652399,0.51976505630185,"T31s"
492,50,180,43,610.231485099641,3417.31212368995,-341.429592283147,79.0968050814347,1200,17,629.573928317659,0.517715197870412,"T31s"
493,50,180,43,610.231485099641,2397.70323103476,-239.465343541214,72.7104814311163,1200,17,628.009779179637,0.51460905651202,"T31s"
494,50,180,43,610.231485099641,4141.90401163454,-413.891333125344,81.0066520182048,1200,17,629.761285368263,0.535767418491293,"T31s"
495,50,180,43,610.231485099641,4243.86904376445,-424.088364025634,82.2405152344182,1200,17,630.977351426417,0.529778084351692,"T31s"
496,50,180,43,610.231485099641,4714.95414070316,-471.198905570912,85.2159573067944,1200,17,632.964844448145,0.528487322753677,"T31s"
497,50,180,43,610.231485099641,3358.1337106589,-335.526592518277,80.4654557027843,1200,19,630.948661024065,0.559100121723253,"T31s"
498,50,180,43,610.231485099641,2572.56469746321,-256.953604362388,72.6474592800491,1200,17,632.720643422963,0.508249947509556,"T31s"
499,50,180,43,319.164842248764,1815.27835993391,-181.052350432551,54.722860486031,1200,17,329.599805828216,0.624860591636579,"T31s"
500,50,180,43,319.164842248764,2539.24985193294,-253.451777174306,59.7308864019292,1200,17,329.752301901634,0.63004555470904,"T31s"
501,50,180,43,610.231485099641,1617.72499497705,-161.461292137667,63.3806145430248,1200,17,628.391437904437,0.481185583724153,"T31s"
502,50,180,43,319.164842248764,3195.13088490865,-319.044290046896,65.1047110162054,1200,17,330.383548965665,0.652515338155375,"T31s"
503,50,180,43,610.231485099641,4195.55420098882,-419.255219292348,77.6865772552301,1200,17,631.524303556943,0.525135954900631,"T31s"
504,50,180,43,610.231485099641,2697.72794563329,-269.467319873725,71.1595383757426,1200,17,632.774618998003,0.486799123762313,"T31s"
505,50,180,43,319.164842248764,3455.26478623022,-345.060523621417,66.5756343210099,1200,17,330.956464126151,0.672676594942116,"T31s"
506,50,180,43,610.231485099641,4628.41120406808,-462.554207597064,85.5400706393425,1200,19,630.188230868335,0.545315235858467,"T31s"
507,50,180,43,610.231485099641,3853.65090301941,-385.068499007236,85.7442721542702,1200,17,628.300182902726,0.55333750581356,"T31s"
508,50,180,43,319.164842248764,2371.27486762389,-236.657521268372,61.0325132052814,1200,17,330.591304235243,0.653196740558421,"T31s"
509,50,180,43,610.231485099641,2716.84252147288,-271.381021508515,75.2504362435675,1200,17,628.823111040775,0.518847470292268,"T31s"
510,50,180,43,610.231485099641,3517.70471674119,-351.464817453348,74.4354537661138,1200,17,627.179869416164,0.506994385779971,"T31s"
511,50,180,43,319.164842248764,2510.3969113359,-250.564473440563,54.7021555453207,1200,17,330.615217339263,0.621635277347329,"T31s"
512,50,180,43,319.164842248764,1625.58075636675,-162.083972128527,53.7889998186349,1200,17,329.570370836519,0.641967134450813,"T31s"
513,50,180,43,610.231485099641,2617.77818628429,-261.474465944297,72.9968261373909,1200,17,630.780357616559,0.513625835242778,"T31s"
514,50,180,43,610.231485099641,2263.82241226365,-226.078407741381,69.9998072950609,1200,17,631.971661673004,0.511800218612306,"T31s"
515,50,180,43,610.231485099641,5129.49261676799,-512.654290976714,87.1822293372792,1200,17,631.222994475712,0.547557252152784,"T31s"
516,50,180,43,610.231485099641,9241.84255790831,-923.892340857238,97.3978414412517,1200,17,628.502030216354,0.560068548839291,"T31s"
517,50,180,43,610.231485099641,2448.151423242,-244.513257111583,77.6618255371178,1200,17,627.763197671739,0.530498552068174,"T31s"
518,50,180,43,610.231485099641,3962.71874351149,-395.973773082902,83.1852659996867,1200,17,628.837223696162,0.543608727417685,"T31s"
519,50,180,43,319.164842248764,2648.04127152137,-264.332264325342,60.4206994932134,1200,17,328.401838597868,0.649142001458975,"T31s"
520,50,180,43,610.231485099641,5108.82644899741,-510.586136230205,84.6954417804753,1200,17,629.789335930482,0.548900135054951,"T31s"
521,50,180,43,319.164842248764,4858.23627912655,-485.361307414558,71.9513441249653,1200,17,331.105083107589,0.690228368034609,"T31s"
522,50,180,43,610.231485099641,2898.51789451724,-289.549596678417,76.485875020736,1200,17,628.784170676588,0.525337056665427,"T31s"
523,50,180,43,319.164842248764,2349.21338999411,-234.449799899629,58.6470969701116,1200,17,329.062775398728,0.654403416460405,"T31s"
524,50,180,43,610.231485099641,8825.57465168478,-882.261124833271,90.5178757254348,1200,17,625.211299349234,0.558104992136525,"T31s"
525,50,180,43,610.231485099641,2269.3471460368,-226.632772941742,73.1798681983461,1200,17,631.484136254303,0.522986042641701,"T31s"
526,50,180,43,610.231485099641,5597.7471801921,-559.47558408997,82.8439117319103,1200,17,630.676630235055,0.523599926579259,"T31s"
527,50,180,43,610.231485099641,2293.46942290058,-229.042127026013,72.2899124564664,1200,17,625.837992759014,0.530429149506132,"T31s"
528,50,180,43,319.164842248764,3352.11506513083,-334.739974474194,62.1748241621059,1200,17,330.03879628005,0.636973635451647,"T31s"
529,50,180,43,610.231485099641,2711.14533753855,-270.811421544453,74.3983328927147,1200,17,631.619943841503,0.506420150865854,"T31s"
530,50,180,43,610.231485099641,2916.39108866707,-291.336767605396,73.9714871353258,1200,17,631.178049591222,0.518151828899517,"T31s"
531,50,180,43,610.231485099641,3767.63871420758,-376.464341079826,81.5840687095758,1200,17,631.329528077592,0.5199947108533,"T31s"
532,50,180,43,610.231485099641,2992.67300273823,-298.968947976493,79.22020647258,1200,17,631.680217906936,0.537591806320307,"T31s"
533,50,180,43,610.231485099641,1881.83002897169,-187.874432665876,66.9175708394096,1200,17,629.052964432511,0.491875684327121,"T31s"
534,50,180,43,610.231485099641,2738.29449159907,-273.524934545593,72.8457779396353,1200,17,631.186148090989,0.500123024629114,"T31s"
535,50,180,43,610.231485099641,3194.45635529161,-319.145722271605,80.2972322889132,1200,17,627.973466207131,0.540196539767344,"T31s"
536,50,180,43,610.231485099641,1871.1894688792,-186.807347509863,66.3231814685173,1200,17,626.301028047408,0.479753375679318,"T31s"
537,50,180,43,610.231485099641,5237.55688652332,-523.457129766147,83.4828470603006,1200,17,630.735228563383,0.526875876656091,"T31s"
538,50,180,43,319.164842248764,2255.83373514546,-225.111516118305,59.8459526477175,1200,17,328.561719625066,0.650171653180737,"T31s"
539,50,180,43,610.231485099641,3328.40218270165,-332.543700961437,81.0862884676325,1200,17,631.355069142472,0.551634058817576,"T31s"
540,50,180,43,610.231485099641,2855.84401914721,-285.284654061167,78.3832789587315,1200,17,629.769597339883,0.537664946968277,"T31s"
541,50,180,43,610.231485099641,3138.22636171095,-313.522809771423,74.4610642168574,1200,17,634.76877831289,0.52054658803102,"T31s"
542,50,180,43,610.231485099641,6178.79676686653,-617.585078590982,88.0907725111518,1200,17,629.591464950125,0.557852051535993,"T31s"
543,50,180,43,319.164842248764,5092.22424046318,-508.75791302121,70.6057717501672,1200,17,329.909450059813,0.679841474746221,"T31s"
544,50,180,43,610.231485099641,3165.4057042015,-316.238492709766,76.6430835269718,1200,17,627.137701162162,0.535648772325969,"T31s"
545,50,180,43,737.202985829302,3036.95143934592,-303.470082912069,85.037304350745,1200,17,761.164522560419,0.489441847820591,"T31s"
546,50,180,43,319.164842248764,4076.91323841326,-407.22602321411,68.3682960448279,1200,17,329.039197582815,0.684522838240336,"T31s"
547,50,180,43,319.164842248764,2578.09932597621,-257.340937320114,63.2763140247638,1200,17,328.94028680549,0.665131436829765,"T31s"
548,50,180,43,319.164842248764,2151.52937297796,-214.681080678672,57.9956692228892,1200,17,331.118683268931,0.641306073158005,"T31s"
549,50,180,43,319.164842248764,2200.50024532015,-219.576818042941,59.0200482699031,1200,17,328.686096543506,0.638702110520113,"T31s"
550,50,180,43,319.164842248764,3182.5477735764,-317.788237784657,67.1077316200517,1200,17,329.84080449177,0.671619927228495,"T31s"
551,50,180,43,610.231485099641,5130.55717728445,-512.801140612916,86.8067140831999,1200,32,632.568755184308,0.536185311647626,"T31s"
552,50,180,43,319.164842248764,3383.32500650179,-337.86675894541,67.4852973013178,1200,17,329.296891159877,0.681539547286373,"T31s"
553,50,180,43,610.231485099641,2299.23083416927,-229.61612923135,70.6918665509768,1200,17,629.586221026545,0.49231835229224,"T31s"
554,50,180,43,610.231485099641,2492.87985103041,-248.981797440157,71.5051936881812,1200,17,628.565987787554,0.503273860764683,"T31s"
555,50,180,43,319.164842248764,1985.24587646344,-198.052497869654,57.8732672076126,1200,17,330.092336786821,0.645419836465928,"T31s"
556,50,180,43,319.164842248764,4567.37501994075,-456.274596729706,72.5333803367611,1200,17,329.639970951115,0.691058891413021,"T31s"
557,50,180,43,319.164842248764,4047.76808937952,-404.311700248795,67.806156526937,1200,17,330.167142962812,0.681681044409217,"T31s"
558,50,180,43,319.164842248764,2175.09161559759,-217.037730364251,58.7924759363498,1200,17,330.600606241603,0.64595179886782,"T31s"
559,50,180,43,837.825736408073,1727.69087808037,-172.595555492354,75.1053897684356,1200,17,865.605518004005,0.423476501430469,"T31s"
560,50,180,43,319.164842248764,2793.95219093851,-278.924003125984,59.6314507240564,1200,17,329.531980803647,0.651593524647538,"T31s"
561,50,180,43,319.164842248764,2638.89020455324,-263.417813367402,59.6221854222862,1200,17,329.671725635259,0.650891179998019,"T31s"
562,50,180,43,319.164842248764,4313.26821700165,-430.859018915044,65.8477472666845,1200,17,329.750911969393,0.663716533232395,"T31s"
563,50,180,43,319.164842248764,2084.23401520219,-207.952741713937,59.4038935079161,1200,17,329.290433715318,0.659334529768073,"T31s"
564,50,180,43,319.164842248764,3467.55668536703,-346.285627448668,63.9388815399756,1200,17,329.491999434226,0.649219404762053,"T31s"
565,50,180,43,610.231485099641,2493.04298661089,-248.99849216239,72.2330095877957,1200,17,628.438054791723,0.505411996651549,"T31s"
566,50,180,43,319.164842248764,2531.79444975257,-252.709677022777,62.1795751548728,1200,17,329.813871856576,0.655921747751102,"T31s"
567,50,180,43,319.164842248764,5752.90354671885,-574.826370273605,72.4040002294698,1200,17,330.279467100974,0.676937077273291,"T31s"
568,50,180,43,319.164842248764,2628.80257801244,-262.41022876616,61.0914621103109,1200,17,330.355890611542,0.653749619565734,"T31s"
569,50,180,43,319.164842248764,2193.54644257748,-218.879996546713,58.3100671539322,1200,17,329.212078925378,0.623562480613567,"T31s"
570,50,180,43,610.231485099641,5197.1457590902,-519.418907296131,86.959059784456,1200,17,628.783360586884,0.555672810196608,"T31s"
571,50,180,43,319.164842248764,2926.47832465748,-292.180697349708,65.0080444431468,1200,17,330.81287756295,0.666945377032755,"T31s"
