"number","ewt.a"
143,90.767130418291
143,55.3560978942798
143,49.402523410723
143,52.1483428675191
143,40.4980322094472
144,66.8133030791266
144,78.2094673116785
144,45.3362667273029
144,41.6445033829149
144,52.6042694623262
144,72.9829625277521
144,56.4354073246134
144,53.5714642950029
144,69.2348904956974
144,59.0460871072757
145,56.3768168636982
145,76.2226778423957
145,45.8993400005677
145,48.2580480769693
145,62.1571382587409
145,61.5840761756962
145,62.2385143108122
145,36.4276279922701
145,95.1925438933666
145,55.1578848683453
146,62.2895302025537
146,71.9890706052757
146,82.23089042994
146,64.2630422925735
146,78.4177024914879
146,95.8042618816557
146,58.3311260374115
146,81.2608316110809
146,73.2907076706963
146,68.4421917493686
147,66.0159341503158
147,79.7002150693144
147,77.9812250249152
147,68.8190663794866
147,113.727996892512
147,66.250647441126
147,47.8015059618394
147,59.3790777956187
147,46.4177168188991
147,84.4550861488732
148,51.0883882727825
148,102.837496434626
148,44.1841680981307
148,99.0783836313353
148,69.650238890672
148,68.4238651741271
148,79.3096797917962
148,78.9460909459946
148,52.8193785019782
148,56.9797845556182
149,68.0159984972876
149,97.6776105694045
149,68.7080430969601
149,86.3332076865553
149,72.0781639717327
149,83.7202481233154
149,65.741046962209
149,129.95270913358
149,61.9738518077739
149,77.3725572964279
150,75.494091762144
150,69.6584086215866
150,53.4499545465356
150,39.5165902296794
150,43.4040269234376
150,65.7683237606314
150,55.1117961803603
150,53.6553210262758
150,63.1921062326916
150,58.1958593470325
151,46.7009984416014
151,75.4462202203993
151,78.0733045717008
151,69.9196572576749
151,76.8716682621198
151,93.0685773724973
151,56.6727318961688
151,67.0485361350066
151,81.462401582976
151,80.4370997586168
152,52.12138451836
152,68.6706993877037
152,53.1569835416239
152,54.0462016045951
152,65.0426425219253
152,65.4725534487419
152,61.284816730363
152,70.030098121697
152,60.0945941294986
152,68.923136920032
153,54.5277311737546
153,51.8715138312521
153,56.0367263702479
153,68.2414204831221
153,59.6855968421911
153,70.9733816940029
153,55.2024002443343
153,73.4042449830204
153,61.0100953794564
153,86.6398242773821
154,95.8455421712182
154,59.9217095860372
154,62.9131786703981
154,54.4575072017935
154,64.1611302840899
154,63.7407794402018
154,63.9661579034763
154,48.6409604102072
154,63.3739773060824
154,73.2447718181412
155,57.2726636974453
155,79.7832522730567
155,48.1981631989015
155,41.6667609438368
155,55.1167179091122
155,107.730669748511
155,47.9315708825847
155,116.347767585616
155,42.194092005981
155,59.3362071488943
156,56.2503498168062
156,50.8047350849201
156,87.3597865282007
156,55.9786548723303
156,71.0823607476993
156,176.895758605329
156,59.6862436235833
156,68.4469502950336
156,59.553313531116
156,58.8827920303102
157,79.4011410576352
157,45.511730488333
157,62.4411955515609
157,114.192626425744
157,55.7275413736
157,51.470103067958
157,59.7078634942947
157,55.9188215665803
157,52.3329469506592
157,59.8112581404546
158,49.2067693613798
158,107.643844495146
158,61.895446417042
158,83.2210097457076
158,90.6635299308266
158,55.7689843585476
158,58.9958007641526
158,72.299883869127
158,79.4048963140819
158,67.0312326598694
159,62.2912148740607
159,76.674308689775
159,55.1066505276597
159,82.9541991012511
159,99.8827383919566
159,59.5605264342539
159,62.0047181458013
159,64.995158047353
159,104.483031242953
159,78.5962527581911
160,70.7403853584882
160,69.1323383413606
160,66.1397194318243
160,72.0998602425197
160,53.6537347476071
160,68.0298067776065
160,59.5821365456322
160,68.9651047448329
160,82.1398162973864
160,80.5920745864351
161,53.7480849709815
161,57.4773210042676
161,53.9038625991146
161,56.4912196351216
161,52.7318616715348
161,86.3210083050203
161,43.4845500016103
161,121.3243098355
161,54.2952704856484
161,71.7850272583409
162,47.2282868733892
162,69.330017143538
162,57.6546204155965
162,76.5003775741848
162,83.298571787636
162,65.0052741971584
162,184.569709325974
162,66.2140884283662
162,90.5479354239814
162,35.450847763202
163,57.2103769920322
163,52.0771813593013
163,77.9482696762671
163,56.2036508929849
163,47.6982193980029
163,54.5325141026377
163,52.1174612416256
163,51.4979462739148
163,77.7019531136019
163,60.3471578967069
164,60.9656357324933
164,65.299543748679
164,45.9639576040042
164,54.0745076094446
164,40.7793747201265
164,41.5953584849241
164,43.4698535352354
164,51.633318226627
164,57.630036424738
164,42.2641242030267
165,50.606592711239
165,74.7316315321064
165,81.6616497359612
165,90.4885991556338
165,95.4450166359173
165,57.7294852356915
165,65.8450892119114
165,78.7091982586328
165,67.6955609432316
165,81.5303377896216
166,67.1624837676065
166,67.7075492619335
166,44.5620423648867
166,74.8470800269396
166,52.1190986347102
166,71.96917017602
166,49.7056643135311
166,61.5175948200372
166,60.4665833769638
166,45.8239574986486
167,54.6649240025251
167,46.5220203217307
167,51.0155287004199
167,73.5281437620194
167,42.8945190990187
167,50.9011949886327
167,54.1189044294921
167,71.2193405167256
167,89.2870745258402
167,90.5711368959262
168,63.9310061084429
168,57.2257407923539
168,77.127495010302
168,51.3488117883873
168,55.3088776556955
168,43.8114486397002
168,43.9900100287998
168,70.5141425052176
168,49.7246284033164
168,86.4989525238107
169,61.2824856651354
169,80.3489680206129
169,51.2059957567286
169,106.187590526985
169,54.7624972051867
169,97.8669767357997
169,111.119140900908
169,69.6344355074499
169,69.2169302609646
169,65.7771291782753
170,75.6396128179443
170,58.3898815408961
170,80.1856068032823
170,68.4936102057506
170,68.6527038899002
170,97.8475439078504
170,49.3233734318759
170,46.5082327437348
170,63.9623717042472
170,61.3854859360113
171,59.4167473480059
171,51.3790972035685
171,53.2065421570506
171,90.938644151691
171,73.449654252313
171,76.1499789979522
171,110.811989728719
171,104.895917630747
171,111.578643268678
171,129.189512195187
172,49.4268331330019
172,53.9449805504292
172,75.4128728373605
172,48.7710074522846
172,54.3424629874094
172,44.291612925876
172,53.017150398493
172,90.8349012703129
172,69.2037614236835
172,69.4028212640952
173,73.4967036228876
173,60.7774619210796
173,49.7159942052043
173,59.2305264667968
173,83.8744149864781
173,76.5598202627296
173,60.349530946006
173,52.2896258173373
173,54.5425823545155
173,45.5867860203796
174,89.9849000243113
174,44.3082919163542
174,56.9136596693933
174,91.3196187284985
174,53.8781432051815
174,59.6266568760882
174,54.6513682567373
174,57.0740753109319
174,59.123914493611
174,58.3574945717088
175,73.119143681677
175,130.993750743598
175,58.7205669059662
175,75.2518183132741
175,99.6359298395992
175,68.4893632112393
175,73.6071441844376
175,77.8261537598248
175,70.918661654896
175,70.3973694331297
176,50.6061050517884
176,66.1625314756162
176,48.6999712721884
176,42.9488422862302
176,93.6470290667695
176,62.4420052369299
176,56.0452597489502
176,66.5399060312309
176,58.9553258529712
176,61.1860918077932
177,75.331308770305
177,62.3530318722166
177,54.0286553546046
177,41.7224904774455
177,117.034891926386
177,58.3651564741703
177,80.7739177480739
177,51.1597014088371
177,57.0649221985583
177,64.6105820208696
178,71.7036243518342
178,80.0565371981432
178,70.5232508175101
178,49.9572645529595
178,77.0895841191215
178,59.2229592890036
178,65.0697450168909
178,56.2714975015794
178,69.9189655826666
178,70.9551803603028
179,54.7572599070006
179,54.89040100777
179,88.4769739349517
179,78.6486406470117
179,69.2419805316801
179,70.0831585904887
179,63.6088134579609
179,39.9938246770594
179,53.2919148769542
179,78.2383120151806
180,60.3682009608354
180,45.8221513734613
180,72.4237795301993
180,69.2846258689336
180,54.9218971666686
180,51.2376448583174
180,61.8296930219767
180,54.770340584933
180,60.1267448810199
180,78.5949723053986
181,88.4578206068109
181,65.9254394927871
181,65.6729382345827
181,45.9240200206386
181,63.7561723688738
181,53.0453824930448
181,55.017169931035
181,56.5540011096288
181,84.03012701968
181,62.4152033329946
182,53.871513678016
182,80.5879338423435
182,72.0395800620711
182,53.8666118547791
182,73.5210891570676
182,67.8880057493458
182,92.1772877443963
182,44.6149045316734
182,52.2128929687897
182,66.2231579223137
183,77.2780036184622
183,61.9199420079908
183,47.6568108308679
183,77.4810824671447
183,54.7081739221918
183,85.2480690882251
183,72.302079622292
183,101.255748607639
183,72.5417673759313
183,68.1377978662155
184,49.4615877265536
184,69.1156565283059
184,69.6224439544951
184,93.5617473625311
184,77.7322000300652
184,56.2973254993695
184,45.8965787513924
184,47.066146738684
184,66.3573265632046
184,58.5945623191789
185,60.5444595464635
185,45.8409994700526
185,53.5590791658986
185,70.2525189411895
185,57.127994251907
185,57.6610190727569
185,105.251268408405
185,50.5242592223267
185,39.8890792358045
185,71.0355278135383
186,54.3545345679077
186,78.1251673634573
186,48.0251891184233
186,69.0506874223029
186,39.8882768359883
186,110.497358728661
186,58.5675020092034
186,55.9894858760937
186,56.7352985716654
186,53.2132445848721
187,59.0242224803464
187,47.6322544252326
187,50.3197622675683
187,84.4621043241561
187,90.5869793733642
187,69.363153124393
187,91.6946123309502
187,99.1361192278415
187,95.1463694325674
187,73.5522157811948
188,102.845738457731
188,59.4162114824384
188,71.1161488893178
188,72.2846250568173
188,102.32646773324
188,60.0274691737463
188,55.9420746327272
188,69.1542224593557
188,80.3165647540692
188,85.7598131238278
189,83.1755098856719
189,65.7489608357314
189,70.339569632244
189,63.1430490544262
189,43.5606090127428
189,111.080092253221
189,51.9582126087596
189,67.06013420129
189,78.8467175618286
189,76.8258943312186
190,41.9070460692284
190,65.8131215764898
190,47.300488084256
190,90.2078922058117
190,91.8455883847024
190,75.0227425495501
190,45.745579430988
190,45.183842077271
190,66.1006210105428
190,44.8455434670576
191,38.8717787961824
191,65.1393673371432
191,63.7644541555874
191,80.8431514299105
191,95.1535637332964
191,49.8401787036181
191,53.8714248735704
191,60.7807618842917
191,72.8037974282613
191,52.5460147444139
192,52.0903257644239
192,51.9423506009968
192,64.357101252116
192,47.3504824153148
192,106.797274397598
192,98.7890157529653
192,66.5496669426013
192,55.3157721582704
192,78.7371442181891
192,68.3254484137826
193,52.0516512202283
193,47.8502528109658
193,62.688185956722
193,41.9998783120004
193,67.8763560479146
193,54.5989000313457
193,72.2292813959061
193,47.468294882079
193,54.1298216741542
193,56.0020755396348
194,86.4558019404536
194,70.6179272189029
194,162.545382625159
194,58.2258685207911
194,93.317794426127
194,94.9742011631936
194,62.2725709404327
194,83.4583582959952
194,86.0292709501393
194,55.2347321779279
195,46.951450151616
195,55.2244115268427
195,64.9308299665662
195,65.1592936662055
195,70.1200487660661
195,81.1696345672937
195,67.9162338293816
195,66.7613443760693
195,43.5647357946815
195,88.1954543618988
196,87.033952523437
196,55.4224396057603
196,44.0469404289361
196,58.0064219116514
196,45.2765635753119
196,73.1048034042337
196,53.2943058406649
196,111.96712717553
196,57.8153807790699
196,77.2206917358667
197,109.811855077519
197,60.3452988039853
197,69.4523978860939
197,49.0380325605594
197,49.7605120383457
197,61.7312283906257
197,53.4655975956427
197,95.5434189378038
197,45.0577527097144
197,59.4394732249241
198,61.926285173289
198,67.5963240511571
198,103.108286501919
198,55.6953243122815
198,70.8946662096803
198,78.1664953466514
198,83.2493564208611
198,55.2146461185457
198,54.092059343143
198,69.9587807740665
199,65.4735040224254
199,57.6736668629376
199,61.629001289665
199,64.8880810460742
199,89.9588506924073
199,51.7133304275531
199,51.7305749436957
199,70.3170186167022
199,50.944330477225
199,83.5146104919274
200,53.0432078779475
200,76.621994957723
200,53.6411846381739
200,78.1453605136883
200,41.8023627832337
200,61.4432427526608
200,49.5150659961681
200,57.6045049486236
200,43.4748612309772
200,43.273248930951
201,66.1373538622072
201,56.7479199655036
201,71.1795417578637
201,77.8477819685525
201,44.405361627955
201,77.490440103224
201,77.4209322000934
201,83.3562802439918
201,46.1531418456273
201,86.137394029131
202,63.5190503041382
202,64.8542525622075
202,53.5719518124376
202,57.5672256594455
202,38.1778688953434
202,56.8064763972828
202,74.3477476085298
202,73.6401205864591
202,61.8085928960788
202,57.3397544106435
203,83.0542842345803
203,56.3685776951388
203,63.6322665839594
203,78.5102111080934
203,44.5758784031765
203,58.5045246273481
203,39.7870798471424
203,61.571883861869
203,86.5475763940357
203,54.9439472154267
204,41.8461559370454
204,68.2650470155819
204,71.0455062994072
204,99.7589705171799
204,67.1731380454476
204,50.5887030880519
204,56.6392384043558
204,79.6057148455495
204,78.7962019568729
204,71.8685100770259
205,66.2123748212675
205,72.4553848172941
205,48.0635649164307
205,53.7931487420875
205,57.1629934984959
205,61.2771532907986
205,65.0826773334797
205,58.7521996129978
205,46.2608188619933
205,69.3173582630718
206,87.3391048566339
206,54.9131229862551
206,57.6469713731447
206,119.991189571814
206,52.9506409621738
206,57.0707450654518
206,80.6571779353488
206,48.6746126739432
206,92.1721129316345
206,97.3238290464849
207,71.3248184150541
207,91.6315894208777
207,71.4471419450132
207,70.2697999667884
207,56.448912134759
207,44.1109454285076
207,55.6254925448643
207,48.8804679166922
207,66.4061089879361
207,81.6176285335335
208,76.2328398535974
208,58.9618985052224
208,52.6583233325739
208,67.2406446983107
208,52.3004509371668
208,73.1031213904325
208,65.2060179915141
208,69.802530407791
208,93.9945713204445
208,54.9504071276173
209,64.4957706904633
209,51.4608417754134
209,51.0946642202399
209,45.029510841121
209,57.7375368901186
209,111.749213185269
209,55.7750770884389
209,45.8521824901198
209,108.720822942801
209,53.0494392408723
210,54.1070853389388
210,77.8382426169261
210,101.939848324768
210,72.4689981101522
210,62.123075234543
210,75.0180830771986
210,61.8876917797689
210,56.7465481604801
210,63.8184375197432
210,53.2174868593231
211,49.1894843005085
211,48.8272002078273
211,57.0895980815108
211,82.8934332405961
211,109.655799420844
211,56.1581040718358
211,53.4897112791221
211,49.3380877864652
211,42.8886304146851
211,74.2049584977932
212,71.7252377373015
212,64.032248652899
212,46.8621779763487
212,50.4649044914571
212,58.0144273188558
212,64.4449748335913
212,85.9094369149819
212,75.0004553160617
212,52.7571509988723
212,58.9700433133521
213,62.2850387024265
213,48.9624804920336
213,57.4553968215549
213,58.8542337620571
213,93.2263032179203
213,46.166970330905
213,53.6421071682715
213,52.5746700654683
213,59.7423638515942
213,71.294200125881
214,55.0695154678935
214,65.485530150864
214,70.610318935892
214,79.8453806670699
214,52.6345893701464
214,44.0111484079519
214,64.1939813426834
214,80.6568608996357
214,66.4381067637971
214,62.7561087011777
215,68.3095629560169
215,57.2909605843338
215,50.8423596292042
215,60.667567443354
215,56.9175962633972
215,44.570329383559
215,60.7414208697565
215,61.532763585799
215,63.6824162451454
215,46.8616154710802
216,62.6372061169942
216,68.0118909966598
216,107.186556621333
216,60.0444068785122
216,68.1986584449059
216,73.8317188284365
216,85.7232115328738
216,56.7603397241517
216,54.9784148304735
216,45.4750837660835
217,69.6070908509257
217,55.9023873912696
217,80.9790463314798
217,68.5881126123499
217,80.2382297682031
217,53.1028090937201
217,98.9192118029269
217,48.364501597661
217,106.619736834356
217,44.424521294861
218,68.8642986187372
218,74.0178961576318
218,81.4190241464087
218,87.4144379716261
218,69.12763563478
218,57.5155976046672
218,58.9636236591783
218,75.6739800930816
218,71.1883302634751
218,44.7274605230468
219,46.2889377715637
219,78.0940580390001
219,56.5628230674258
219,92.2424922139762
219,52.9215860271278
219,48.8125187479946
219,54.64475806119
219,49.2494167407657
219,55.2439545791555
219,100.530005890802
220,83.6481526851069
220,51.7658438309231
220,88.9974073237217
220,56.7879826938205
220,94.7705366844233
220,52.5287380062366
220,97.6556168084432
220,52.6438630436317
220,47.6890612398963
220,76.3964221193812
221,57.9037197720756
221,54.2174767740904
221,53.7610458648661
221,67.4574645463989
221,53.0365241968893
221,72.565219344034
221,87.7860034749473
221,53.064613350795
221,58.3027801312282
221,78.3238513044863
222,50.9497786267429
222,165.831245212386
222,78.7110004063514
222,52.2056848457921
222,70.9012204971764
222,111.743450860266
222,51.0627934281227
222,83.5467875364965
222,51.8797490863513
222,52.7793099865846
223,69.6021081952063
223,56.7237797983753
223,75.4762299912243
223,58.4823775329565
223,49.3500798163137
223,60.8383787668025
223,63.7395560104678
223,103.347467552568
223,37.8062795945544
223,70.9904614781283
224,83.7793093001471
224,80.0321173751186
224,90.788296110116
224,81.301583840161
224,88.9338848533955
224,103.441955306613
224,84.1592329146186
224,58.4770487295367
224,69.1434186760278
224,78.6157212511756
225,65.0984454374909
225,57.3519798972217
225,56.2544561583137
225,53.2626503357763
225,116.975983059212
225,85.5478770151569
225,65.7097770383151
225,71.0050304085869
225,78.2072889822479
225,95.4691290679898
226,82.8868210408283
226,73.16675363495
226,55.2187084434962
226,78.9195756521775
226,52.6750574015629
226,77.9388002822268
226,53.0671024452949
226,52.6938339927451
226,58.5415758804044
226,51.8191593474837
227,57.2695099438847
227,48.8531091259729
227,40.1289772574661
227,54.0108797157398
227,70.4505866354961
227,68.7708283887047
227,56.0296012729708
227,60.0536621861237
227,59.2091796081509
227,58.4338651056444
228,106.225433373292
228,74.8996260102226
228,69.5704318913582
228,70.1186841498129
228,57.7776387038294
228,73.4099428185279
228,54.6181247780871
228,57.4993988256084
228,79.0667367692724
228,52.9080854921181
229,40.5396004950604
229,85.6602204450777
229,57.1045978555837
229,52.8338393030567
229,83.5599989621119
229,67.8991403410153
229,68.2850262971607
229,59.790978118682
229,58.4072801339477
229,63.476477974415
230,77.1467249724651
230,31.3968218081576
230,90.5316108664857
230,49.678370096721
230,68.4654132517525
230,47.2392795865802
230,53.6734823617158
230,68.1058930996595
230,58.2963366451018
230,55.3246868188805
231,72.9855268839652
231,55.0223862359943
231,42.9920353241743
231,55.3799611427423
231,69.178031654266
231,72.7949605893932
231,97.0920266003911
231,33.2377925928032
231,53.2662869907231
231,47.7890523459427
232,68.2368353968142
232,66.7562169760706
232,85.1285678258281
232,90.0706536299134
232,58.5901582171961
232,62.0650445240048
232,52.2285186818989
232,74.1418211215914
232,65.0521032562316
232,69.5291252822398
233,62.1355193861237
233,77.0593401524855
233,100.328398399433
233,69.2342296890683
233,119.635501228653
233,70.5072767145858
233,83.0208499302212
233,61.8956813365853
233,71.1766381995014
233,68.5800581235388
234,65.8723422129604
234,124.630599533104
234,62.7981065288808
234,112.898397224532
234,63.2202954081916
234,51.3353650064974
234,52.1121851223524
234,80.6323528695152
234,40.9376847873544
234,67.7106487178636
235,61.4405835415477
235,39.3415827755271
235,84.9747796300335
235,84.4491841642497
235,49.7277751902164
235,82.2336296888846
235,62.9111624097691
235,67.7685996111688
235,69.1102108115688
235,48.2825702829045
236,53.2735802928465
236,43.5730757180445
236,56.8584752021153
236,55.1800498760448
236,64.5534204893339
236,108.606000828831
236,65.1255043038829
236,60.1587677958353
236,54.3714366859543
236,56.4130965973507
237,83.4007829560142
237,51.2037968998131
237,92.2129027534543
237,59.9846822124594
237,53.8542530794254
237,79.5985449192808
237,90.7982649057139
237,52.2887890886017
237,61.4675046442688
237,57.249347299803
238,46.4214811184802
238,75.4646746896571
238,50.5845979204303
238,66.1294021406035
238,60.6133541603145
238,82.0584599255648
238,49.3185360734002
238,58.2923148879882
238,52.7611008549588
238,76.6115522374074
239,75.1966365181218
239,42.2675952849888
239,54.5507988321676
239,60.6789493016114
239,60.5388358403005
239,63.128317133518
239,52.5570925777117
239,65.3737261235682
239,66.8058114000267
239,49.6036962653171
240,53.2829950536209
240,56.1192883584276
240,83.3121252555859
240,65.6148888878568
240,58.7873066549539
240,63.5599524943405
240,38.0508916061315
240,54.7293445385727
240,73.111938610809
240,37.495240797425
241,54.4222361328655
241,71.2235303450153
241,61.0328020707774
241,77.3619590302171
241,51.8234265565335
241,82.0841692670703
241,69.0448302427417
241,63.7088102838114
241,49.4390694202795
241,53.7007503695606
242,58.6579876618038
242,41.6998640571701
242,71.7366120141284
242,74.2880135706114
242,54.5816519209415
242,69.1191472669924
242,49.8790358655678
242,66.3347323672643
242,56.0185749117203
242,65.7008723032404
243,68.1260154603125
243,87.8995582174317
243,74.8672927355544
243,51.9304482250142
243,47.8072094421109
243,45.6026613605664
243,64.4580191536532
243,80.4875476826569
243,74.6025386848788
243,131.542936389111
244,69.3382168972578
244,58.5026960858403
244,62.0865635520688
244,53.3783190096827
244,79.7118697008348
244,79.9584703433839
244,63.3616143699132
244,59.7397451101521
244,52.3636467645045
244,59.099894175195
245,71.3281693357279
245,56.0775112213716
245,52.2943535621631
245,71.7109661658732
245,75.5826537474477
245,80.0300702529135
245,96.613412397763
245,54.8930307167774
245,68.7440715300804
245,52.1850891329107
246,60.7055432409546
246,90.5649984612241
246,85.6848833472636
246,62.9883411369645
246,72.0361430593821
246,60.8917760977676
246,81.0426268754681
246,58.9061010126554
246,77.966514499564
246,59.996675506513
247,53.7148783983426
247,46.0378449451193
247,67.6062856211341
247,116.76171789316
247,50.7811096523592
247,57.8109288850195
247,63.473817436169
247,65.9380175418456
247,73.5286748684779
247,46.8749707405706
248,81.5892601596558
248,94.4092543544153
248,60.6195972773123
248,42.6616206344781
248,122.770702812522
248,67.8752798718175
248,57.9527186400726
248,56.9299765289373
248,72.0351790780373
248,83.6504625034304
249,68.774093342605
249,129.127793128562
249,55.1241641081263
249,55.8324643715089
249,53.0293415416038
249,80.8261009300379
249,67.1659932578286
249,92.7512826538852
249,66.8767941871423
249,61.9935363378229
250,64.242030711736
250,91.5805703197518
250,72.5193410417006
250,52.5486489954885
250,65.1709834895118
250,52.4264834693276
250,82.2558236097354
250,68.8435218869934
250,84.0276245118157
250,69.7608201211251
251,63.5711010078829
251,67.1243216853038
251,60.0378565666083
251,47.3252903153111
251,54.396532865846
251,47.5924184566723
251,70.4144838191147
251,57.5413220079066
251,76.8118250308545
251,53.7177922668471
252,98.1579388100826
252,76.8418061881177
252,74.5500267194497
252,93.4916634434872
252,81.3223779582108
252,135.23966087793
252,66.5740336128872
252,56.2396848077268
252,57.8230802915341
252,136.026101713055
253,62.1025717564132
253,44.2407977292673
253,41.4820718958631
253,88.1316457833666
253,54.0082833195473
253,51.4113998388927
253,56.4325208124325
253,77.9450414401152
253,44.8911955503012
253,57.8412947342394
254,49.7834367601515
254,69.5120671967308
254,62.7566764821117
254,47.2792671515329
254,41.4424781723608
254,47.3070012430195
254,63.7376610821171
254,202.233417209913
254,46.2884243352753
254,47.9959602968367
255,47.3247311943772
255,92.6019166619479
255,60.3638012161528
255,47.6470943778403
255,58.57225943524
255,52.6100579707583
255,62.7422581770376
255,51.3990283200702
255,43.2447918554553
255,58.9492135033603
256,82.9455184084064
256,50.5644012589573
256,52.275375728869
256,83.0381895166688
256,88.4721061825623
256,53.3552353286462
256,59.8259635610836
256,93.0235110858828
256,87.0933127198609
256,80.8621029772108
257,68.630305868334
257,65.6729810939815
257,66.1492798643074
257,77.9535924804051
257,103.41776781039
257,58.6679137055528
257,58.295647977664
257,68.966579110177
257,51.0629879238475
257,113.752180120165
258,57.1757687138078
258,100.802677893389
258,72.6256020024505
258,73.3020096847741
258,74.9467307645023
258,47.8207381031485
258,65.7299500421629
258,106.900587319552
258,58.759382555359
258,70.0654170931374
259,63.7950617821073
259,37.7982912742481
259,57.1704969705456
259,62.4145558407405
259,57.2485739320186
259,78.3402496796355
259,100.45828966423
259,58.718147527636
259,51.8319548886407
259,101.343531356173
260,72.9537009537613
260,79.6596292675902
260,66.578649968733
260,55.2441071194026
260,63.191643791951
260,84.0707989666052
260,61.9814717791353
260,55.5965182928993
260,65.19476866287
260,58.6095998961683
261,76.3542843053803
261,60.4766391750045
261,71.2692303569165
261,75.7984042893987
261,77.737553973142
261,61.6359392107544
261,71.3862277222426
261,63.2729163522107
261,50.2556917002619
261,69.4953448922588
262,65.041012817185
262,92.2351926434286
262,44.7596934531104
262,59.6747159557969
262,76.5629592197058
262,88.8878651418031
262,69.0770482962529
262,63.5863477167666
262,82.3287223502687
262,84.5018033018262
263,59.178962444066
263,60.7019997357218
263,90.0772760402595
263,59.9734086198543
263,88.9926720088613
263,89.4895088038354
263,60.6407830688853
263,74.7163571552328
263,54.0491191343975
263,87.1688623618505
264,104.014807558619
264,63.6391531168907
264,108.412525888542
264,88.4970276983111
264,60.4733717716214
264,93.5262678066747
264,90.826171515417
264,63.791566229243
264,96.3089744497777
264,79.7583720274457
265,86.0934565978953
265,76.7465611640692
265,46.7592222051734
265,58.4334782358955
265,83.9026174735849
265,60.0218772701533
265,42.2378639965567
265,56.0110545539723
265,76.1507880939106
265,46.8136748218625
266,87.0733155908251
266,91.6164277640431
266,54.1048496629729
266,97.0491798703211
266,71.5669280228852
266,63.5087165071024
266,80.240190127634
266,67.909416405694
266,79.4108351674676
266,68.333509397038
267,90.0966727301156
267,117.220163116612
267,68.4790877899626
267,78.0418269627762
267,74.1382952965882
267,112.345307218993
267,57.3097455873373
267,79.3135224561437
267,72.4477538577517
267,64.6390681608132
268,82.1870291507618
268,59.9723900536976
268,50.7750464678327
268,109.232604257147
268,69.0093752377918
268,60.6007093961388
268,65.7257955034674
268,67.5289368444333
268,75.0277634663394
268,41.9154836457083
269,66.9260958603298
269,76.6075981045669
269,58.7763957686659
269,56.9768624201517
269,58.7357916186015
269,60.3285155798509
269,136.685126540378
269,47.7262455863339
269,54.1536321307297
269,58.8487000701661
270,96.9417295269087
270,62.4117730304859
270,89.2133947692345
270,95.0889836322493
270,69.3908360791975
270,69.2008012228905
270,55.2325156147172
270,84.0428217540183
270,92.1951205104579
270,72.9141801099276
271,56.5937202825689
271,59.5505453063023
271,70.275091345391
271,54.1096034045755
271,73.2349797940423
271,57.5206243142934
271,56.0033335153485
271,61.7240396945585
271,58.7392441958578
271,60.397712008102
272,82.149051653037
272,91.9875928362317
272,133.962947076246
272,115.820256840762
272,138.794400298142
272,85.4747767058623
272,77.7051667596176
272,107.698368202612
272,68.1028831879823
272,84.0846631761407
273,51.4165890926259
273,63.8959268096927
273,46.4400892275349
273,52.7577500142696
273,63.1157013945246
273,72.6345584752418
273,98.4488134674392
273,69.1364144565965
273,43.6386288572223
273,55.1766851627109
274,70.9185910000751
274,76.6920021641257
274,96.471768506549
274,65.8732772811692
274,86.589506018293
274,41.5311402066549
274,52.6219675023608
274,63.4179605847852
274,64.2355080016697
274,71.49685274567
275,68.1350792586468
275,66.6461884126652
275,76.4468260511644
275,64.2684159204095
275,76.9003343473132
275,76.4604910101109
275,50.1726681358446
275,42.5555068642489
275,99.2064934746795
275,62.4427411731079
276,76.9173554912909
276,81.4449385498593
276,77.7603888377364
276,94.5968073423269
276,60.812773858392
276,55.501777769859
276,86.0092605191427
276,68.3673253619808
276,169.94730262234
276,71.066028002377
277,82.3785114944547
277,69.0963624603873
277,71.2564466031452
277,67.823303474451
277,63.9484906846433
277,79.4651614304028
277,111.218483302987
277,69.172560273829
277,121.785727652116
277,59.2435376930612
278,50.9299350660395
278,89.4571302896357
278,66.0405224780204
278,80.1523783329002
278,53.1352090178562
278,58.5317364916568
278,43.405675923239
278,60.2313527468695
278,55.5530822465052
278,40.7856883023503
279,59.2998789901029
279,57.178590388407
279,64.9702943005962
279,53.8690081406893
279,51.8259096289878
279,73.2778890830703
279,80.727750598254
279,94.3856202846441
279,82.9983208770813
279,60.3714804563026
280,66.4841705635904
280,72.3285663721053
280,70.0167191519293
280,108.248156688867
280,56.5886935218022
280,72.9051634045049
280,66.4348154136452
280,64.5902890863905
280,41.7533108475111
280,88.1184963471603
281,84.0360010481678
281,63.9923503572517
281,64.3167053999849
281,61.799437853772
281,64.5109149078515
281,56.2091007566762
281,89.1966543019452
281,57.2939151951254
281,81.1983495565618
281,69.9780944906306
282,56.4975806224558
282,94.4588900524674
282,51.0025172964729
282,57.7399939626278
282,59.4941917994048
282,49.5463056264773
282,47.4629989657563
282,73.7340841976883
282,84.5352692903141
282,65.1728730360733
283,44.8025099658574
283,86.5483709177689
283,64.4312285984973
283,61.4919944015358
283,46.5639890764535
283,54.3821305092459
283,56.6666355428221
283,61.3071798526318
283,77.1080779651822
283,57.8522207463512
284,61.380507406512
284,66.0631938479282
284,61.5720329273295
284,92.2896447390931
284,71.1674834914561
284,54.1187606669016
284,92.494693143281
284,81.3040578313131
284,86.0663300182052
284,81.5412806805873
285,66.969339140399
285,63.629031395972
285,72.26675739994
285,61.6246707310149
285,47.2536664663042
285,58.404930279611
