fleet,headway.min,replica,line,planned.buses,headway,ewt.v,simulation.fitness,number,ewt.a,headway.max,buses,headway.observed,hcv
50.0,180.0,9,T31s,43.0,1150.4552776278874,868.0998734489349,-86.93835894906525,69,74.36480070885193,1200.0,48.0,1199.4113526233696,0.3104330305543429
50.0,180.0,10,T31s,43.0,1150.4552776278874,1965.5679778536382,-196.67698501545547,69,77.56393414507205,1200.0,48.0,1168.3715366163053,0.40051266461523466
50.0,180.0,1,T31s,43.0,1036.312598390684,1367.676561978617,-136.69592395797562,70,76.84490422274604,1200.0,15.0,1060.8998001257708,0.39696734092877795
50.0,180.0,2,T31s,43.0,1036.312598390684,1598.4012863375565,-159.77988787739224,70,85.91781152301562,1200.0,15.0,1072.6127452514945,0.4127394746109467
50.0,180.0,3,T31s,43.0,1036.312598390684,3925.951147517182,-392.5525251188878,70,100.02609620178558,1200.0,15.0,1087.2448416676452,0.45615193895570055
50.0,180.0,4,T31s,43.0,1036.312598390684,5720.891201413118,-572.0507071117289,70,121.25448055013663,1200.0,15.0,1075.8138963941842,0.4943975448193007
50.0,180.0,5,T31s,43.0,1036.312598390684,2271.2627065925963,-227.06379914069618,70,98.64244946103814,1200.0,15.0,1052.8984072142512,0.4639830871539848
50.0,180.0,6,T31s,43.0,1036.312598390684,3528.4635112684073,-352.7993361893894,70,101.92314764886781,1200.0,15.0,1082.500556056249,0.43348295034300244
50.0,180.0,7,T31s,43.0,1036.312598390684,12652.3024750283,-1265.215631916256,70,145.97857855713002,1200.0,15.0,1098.649432787422,0.5156316302177112
50.0,180.0,8,T31s,43.0,1036.312598390684,9178.51693056512,-917.8132711961861,70,121.73629875517264,1200.0,15.0,1079.9019143808434,0.4686560120791129
50.0,180.0,9,T31s,43.0,1036.312598390684,8608.786704942926,-860.8469406812726,70,132.28822177623928,1200.0,15.0,1070.970582207747,0.5529406564766626
50.0,180.0,10,T31s,43.0,1036.312598390684,1249.8647837685842,-124.91403339070726,70,72.21518825650365,1200.0,15.0,1055.7658127450488,0.43547219060088344
50.0,180.0,1,T31s,43.0,843.2733070134675,28379.260694810044,-2837.860942382289,71,171.6894452938926,1200.0,45.0,869.3294684274945,0.6749044055017002
50.0,180.0,2,T31s,43.0,843.2733070134675,4731.5401878505745,-473.05441195818537,71,101.63765674011384,1200.0,45.0,882.873401734874,0.4839428898543137
50.0,180.0,3,T31s,43.0,843.2733070134675,1684.434385167997,-168.33447431776568,71,76.76782140085591,1200.0,45.0,880.1791911804512,0.4891169167451301
50.0,180.0,4,T31s,43.0,843.2733070134675,7561.071015215222,-756.0021437793774,71,107.1743325827527,1200.0,45.0,859.2616660922307,0.550870713588321
50.0,180.0,5,T31s,43.0,843.2733070134675,1968.7066071285026,-196.74562721346965,71,86.561087747775,1200.0,45.0,862.36221871717,0.40058541249519486
50.0,180.0,6,T31s,43.0,843.2733070134675,6600.247612414894,-659.9246802441675,71,118.00245898530835,1200.0,45.0,861.4399919281319,0.5507307257547355
50.0,180.0,7,T31s,43.0,843.2733070134675,1383.621956356758,-138.24343028185763,71,83.05834067139746,1200.0,45.0,874.5726209691753,0.4031167961076345
50.0,180.0,8,T31s,43.0,843.2733070134675,7579.649872102685,-757.8893813651755,71,135.87701692022333,1200.0,45.0,880.1853303827459,0.6256336914692469
50.0,180.0,9,T31s,43.0,843.2733070134675,2415.400240013704,-241.44650175852752,71,103.66999535402411,1200.0,45.0,889.4019367300582,0.4996111210697361
50.0,180.0,10,T31s,43.0,843.2733070134675,2595.9308920129024,-259.4704923154523,71,84.19617506136048,1200.0,45.0,855.9832628279997,0.4703578601466275
50.0,180.0,1,T31s,43.0,247.96674150823878,13650.3324731855,-1364.5618883319285,72,102.62074474469414,1200.0,18.0,264.60052392624675,0.8397379969734118
50.0,180.0,2,T31s,43.0,247.96674150823878,1026.270274515925,-102.12772644167147,72,46.2605185013475,1200.0,18.0,269.58662491736396,0.7188551789600346
50.0,180.0,3,T31s,43.0,247.96674150823878,3013.230448609466,-300.83641207942907,72,67.78187898182894,1200.0,18.0,264.50893600392476,0.8036683530409067
50.0,180.0,4,T31s,43.0,247.96674150823878,6531.503069958493,-652.6625757501812,72,84.62152676641509,1200.0,18.0,255.9511854579509,0.7868912613473579
50.0,180.0,5,T31s,43.0,247.96674150823878,11659.708233283196,-1165.516531318133,72,122.57287545046503,1200.0,18.0,268.910930172724,0.9185453281084025
50.0,180.0,6,T31s,43.0,247.96674150823878,1841.3438154651337,-183.62790262809023,72,50.75317063869363,1200.0,18.0,262.98301742873423,0.6709453367471998
50.0,180.0,7,T31s,43.0,247.96674150823878,3753.9918954780346,-374.90753362737263,72,65.67150360352417,1200.0,18.0,266.4642670390072,0.7489696012372127
50.0,180.0,8,T31s,43.0,247.96674150823878,3669.475202252337,-366.4555371432837,72,72.11328971276204,1200.0,18.0,259.4349369666784,0.765574366106705
50.0,180.0,9,T31s,43.0,247.96674150823878,17993.762370551995,-1798.9186112777827,72,142.16357083128662,1200.0,18.0,270.5691611747932,0.8101510378599877
50.0,180.0,10,T31s,43.0,247.96674150823878,3170.2930608622746,-316.52865019706206,72,60.61133339650828,1200.0,18.0,259.3754407781833,0.7175361259196037
50.0,180.0,1,T31s,43.0,1036.312598390684,6414.763223716379,-641.5540654652455,73,103.72578965516841,1200.0,48.0,1055.7970378278462,0.5510680487898044
50.0,180.0,2,T31s,43.0,1036.312598390684,1333.8498582587504,-133.44976560927918,73,77.44157535893541,1200.0,48.0,1073.437432320261,0.405281967984617
50.0,180.0,3,T31s,43.0,1036.312598390684,2967.2534781799714,-296.79410287450673,73,95.69134070676701,1200.0,48.0,1068.2541784646608,0.4146918764413819
50.0,180.0,4,T31s,43.0,1036.312598390684,3736.9119558035063,-373.7686258772764,73,108.34075733234009,1200.0,48.0,1070.557204901521,0.44573234418348573
50.0,180.0,5,T31s,43.0,1036.312598390684,5033.977750144724,-503.4762706910877,73,97.38341050831936,1200.0,48.0,1076.6243276173764,0.45722167333966246
50.0,180.0,6,T31s,43.0,1036.312598390684,8987.942555112564,-898.8883704757005,73,141.6133043796619,1200.0,48.0,1071.2113813347241,0.49782243254340014
50.0,180.0,7,T31s,43.0,1036.312598390684,7286.13039809821,-728.7141282561427,73,132.9456874526285,1200.0,48.0,1083.197045909273,0.5259453984798504
50.0,180.0,8,T31s,43.0,1036.312598390684,5347.296489252667,-534.8036722306289,73,118.72332538383874,1200.0,48.0,1045.7208783843425,0.5231499067124187
50.0,180.0,9,T31s,43.0,1036.312598390684,1503.8430052260173,-150.44397934284376,73,77.67640188521136,1200.0,48.0,1076.2534183849234,0.33692495736607553
50.0,180.0,10,T31s,43.0,1036.312598390684,3050.7336992233104,-305.1466868871661,73,85.50467906749924,1200.0,48.0,1077.3958158984049,0.44049216064864766
50.0,180.0,1,T31s,43.0,843.2733070134675,1699.7039074055986,-169.68132809001537,74,86.42987092452958,1200.0,3.0,850.8383998469407,0.4850868294318046
50.0,180.0,2,T31s,43.0,843.2733070134675,734.9878036396806,-73.21209743526273,74,67.74983169838619,1200.0,3.0,877.3481709893728,0.41521101499454927
50.0,180.0,3,T31s,43.0,843.2733070134675,5742.705404153354,-574.0023259221957,74,97.46872204311842,1200.0,3.0,877.1916664653872,0.5017530176822556
50.0,180.0,4,T31s,43.0,843.2733070134675,1965.0365638448297,-196.23367945035554,74,79.37870310817681,1200.0,3.0,899.2105684247581,0.4149057182188085
50.0,180.0,5,T31s,43.0,843.2733070134675,1720.368421465414,-171.7450504162329,74,83.65748036373722,1200.0,3.0,861.9260686988603,0.4018157521795403
50.0,180.0,6,T31s,43.0,843.2733070134675,2168.8986972823445,-216.62358177003074,74,90.68316422126873,1200.0,3.0,901.3909031433495,0.4012884420680069
50.0,180.0,7,T31s,43.0,843.2733070134675,2579.746351903972,-257.6969534315909,74,85.99541215272727,1200.0,3.0,863.348389570884,0.5267557678725866
50.0,180.0,8,T31s,43.0,843.2733070134675,3091.6345238107824,-308.897060154285,74,93.7088108555655,1200.0,3.0,885.1240583031544,0.4858475899805692
50.0,180.0,9,T31s,43.0,843.2733070134675,1889.3772920552694,-188.66026531061968,74,87.66650376429288,1200.0,3.0,869.4475195769891,0.4874868661618761
50.0,180.0,10,T31s,43.0,843.2733070134675,7406.261763459879,-740.3529558441294,74,109.36300582563838,1200.0,3.0,859.0764445637034,0.5186054467192243
50.0,180.0,1,T31s,43.0,1036.312598390684,2407.1667929649775,-240.65830804694255,75,85.653371234334,1200.0,15.0,1082.4083377641896,0.37469487789410694
50.0,180.0,2,T31s,43.0,1036.312598390684,3698.219537645118,-369.77283099898693,75,109.77366256849498,1200.0,15.0,1063.483436200492,0.4981016974587757
50.0,180.0,3,T31s,43.0,1036.312598390684,2774.4775163519735,-277.39985791678146,75,101.43505802426952,1200.0,15.0,1082.9635229053895,0.42359877170635485
50.0,180.0,4,T31s,43.0,1036.312598390684,2840.1301071588755,-283.9688822789267,75,106.65125664987191,1200.0,15.0,1077.7131828608285,0.4747486107078863
50.0,180.0,5,T31s,43.0,1036.312598390684,2324.577712595753,-232.41610386728115,75,96.12730020513709,1200.0,15.0,1079.12724766952,0.5261208839040318
50.0,180.0,6,T31s,43.0,1036.312598390684,1420.2860876582708,-141.9550398014486,75,73.27789755241727,1200.0,15.0,1074.8544716934916,0.3084038148996096
50.0,180.0,7,T31s,43.0,1036.312598390684,8881.047032796685,-888.0722192976292,75,137.01498639447857,1200.0,15.0,1054.5509984043022,0.6262288713023654
50.0,180.0,8,T31s,43.0,1036.312598390684,6814.549141815416,-681.4167865714659,75,125.6728006808489,1200.0,15.0,1076.0449556587942,0.48116483397765575
50.0,180.0,9,T31s,43.0,1036.312598390684,7524.781518605214,-752.433204413191,75,139.56051679106207,1200.0,15.0,1048.3425485523117,0.529629410317819
50.0,180.0,10,T31s,43.0,1036.312598390684,4399.636525353093,-439.9197219795132,75,120.09895344854381,1200.0,15.0,1079.0912080392904,0.4237957358975997
50.0,180.0,1,T31s,43.0,1036.312598390684,6013.894409269284,-601.3390466453975,76,108.68540424364534,1200.0,15.0,1068.3655008957717,0.4602960375286984
50.0,180.0,2,T31s,43.0,1036.312598390684,12395.058746831632,-1239.4632471315654,76,133.22178344031704,1200.0,15.0,1058.5005726602071,0.5142043958233821
50.0,180.0,3,T31s,43.0,1036.312598390684,2444.8991032387275,-244.44003299529325,76,98.41726231978413,1200.0,15.0,1061.1807566743944,0.5419559080904797
50.0,180.0,4,T31s,43.0,1036.312598390684,1685.6580960875676,-168.5071917826162,76,90.91120295763662,1200.0,15.0,1068.1636487380445,0.4384952946853208
50.0,180.0,5,T31s,43.0,1036.312598390684,6072.082188258519,-607.1593378125158,76,115.44013907354571,1200.0,15.0,1057.1369316775485,0.5189633438759661
50.0,180.0,6,T31s,43.0,1036.312598390684,4042.7140642540066,-404.22387398532743,76,110.44869362980099,1200.0,15.0,1071.227711037994,0.4662002905688715
50.0,180.0,7,T31s,43.0,1036.312598390684,29118.669566573713,-2911.858216014422,76,199.34301737774763,1200.0,15.0,1074.327141620408,0.5395719047064562
50.0,180.0,8,T31s,43.0,1036.312598390684,326.8339768161584,-32.59039062305239,76,61.43315863317514,1200.0,15.0,1050.8953451401583,0.29444137466309994
50.0,180.0,9,T31s,43.0,1036.312598390684,4080.499621078555,-407.9984693575463,76,104.38295261636318,1200.0,15.0,1065.9191215112603,0.4780433221376487
50.0,180.0,10,T31s,43.0,1036.312598390684,711.5809150320131,-71.0811746197636,76,75.29654171547689,1200.0,15.0,1049.357283188523,0.41817927222439266
50.0,180.0,1,T31s,43.0,722.7094799402237,3281.7511693636084,-328.07441581837566,77,98.56297416560356,1200.0,48.0,751.3620397052898,0.5746294244318153
50.0,180.0,2,T31s,43.0,722.7094799402237,4561.324163090605,-456.0290630521537,77,100.93962800997537,1200.0,48.0,756.3498538153874,0.5108457727328786
50.0,180.0,3,T31s,43.0,722.7094799402237,2460.7235860794376,-245.95474551983546,77,82.32562548034065,1200.0,48.0,745.7578828558958,0.4925998473435553
50.0,180.0,4,T31s,43.0,722.7094799402237,2375.850440999142,-237.46927084739764,77,83.03796461540917,1200.0,48.0,742.5870189269392,0.5272758802361858
50.0,180.0,5,T31s,43.0,722.7094799402237,1532.5207037752025,-153.12347751401873,77,74.66773302764196,1200.0,48.0,742.0458645853348,0.4301638031788111
50.0,180.0,6,T31s,43.0,722.7094799402237,6370.804606125401,-636.9827234308365,77,118.2087119601445,1200.0,48.0,751.8665043906482,0.5358155552725085
50.0,180.0,7,T31s,43.0,722.7094799402237,5673.291560133849,-567.213190444324,77,91.27014998878829,1200.0,48.0,744.3241846353548,0.4876934750677098
50.0,180.0,8,T31s,43.0,722.7094799402237,2564.7145084120248,-256.3636767520091,77,87.88014532950504,1200.0,48.0,746.4379210107209,0.568474545888482
50.0,180.0,9,T31s,43.0,722.7094799402237,4469.212008898461,-446.8153811977746,77,93.94178839057409,1200.0,48.0,753.8649132814752,0.5241248504095785
50.0,180.0,10,T31s,43.0,722.7094799402237,5101.601527178542,-510.0492761608708,77,96.3846844735053,1200.0,48.0,745.93232160898,0.5120755183033562
50.0,180.0,1,T31s,43.0,722.7094799402237,3093.2335796471903,-309.1065582008358,78,96.98779351558417,1200.0,15.0,768.1568756368321,0.601166339523702
50.0,180.0,2,T31s,43.0,722.7094799402237,3850.2274150828275,-384.78800743974097,78,97.05528504436676,1200.0,15.0,742.8158236518371,0.5706633328518986
50.0,180.0,3,T31s,43.0,722.7094799402237,713.7324769400386,-71.11741359344667,78,60.258536359177675,1200.0,15.0,764.744041806884,0.3533293230895881
50.0,180.0,4,T31s,43.0,722.7094799402237,5270.004142801699,-526.7809584628324,78,114.01065525034586,1200.0,15.0,747.533115735065,0.6391791672476618
50.0,180.0,5,T31s,43.0,722.7094799402237,3068.313599427803,-306.5958223868674,78,83.39140539905327,1200.0,15.0,755.4759537161876,0.5337033713050794
50.0,180.0,6,T31s,43.0,722.7094799402237,17773.59365106754,-1777.1501232576143,78,146.39006421481577,1200.0,15.0,744.4165150650456,0.6517204311286515
50.0,180.0,7,T31s,43.0,722.7094799402237,4327.703662581084,-432.5203404841743,78,80.08434676877411,1200.0,15.0,741.0386370017262,0.48477011229958
50.0,180.0,8,T31s,43.0,722.7094799402237,2062.7810502178086,-206.03221185519013,78,80.79131482205305,1200.0,15.0,738.6868987094479,0.5375733802156528
50.0,180.0,9,T31s,43.0,722.7094799402237,1360.059081293949,-135.75482235706443,78,72.25573405877525,1200.0,15.0,749.832758721223,0.4485353762738868
50.0,180.0,10,T31s,43.0,722.7094799402237,2366.5533671396242,-236.41212143112136,78,73.38132639088526,1200.0,15.0,750.6031452399423,0.5189566113232028
50.0,180.0,1,T31s,43.0,1036.312598390684,7019.930407372351,-701.8916683733274,79,100.56475048025138,1200.0,8.0,1085.9069605890052,0.4007174399908831
50.0,180.0,2,T31s,43.0,1036.312598390684,2010.8043500644972,-200.9730002508196,79,100.06829342876277,1200.0,8.0,1055.3096470177425,0.5217325770817979
50.0,180.0,3,T31s,43.0,1036.312598390684,3068.800718916188,-306.77980212318164,79,111.96432176907835,1200.0,8.0,1065.3199063552602,0.4948451427545223
50.0,180.0,4,T31s,43.0,1036.312598390684,2842.914677787209,-284.18311974682393,79,87.10600059768326,1200.0,8.0,1090.6256209665064,0.3480664339554176
50.0,180.0,5,T31s,43.0,1036.312598390684,3229.960594804806,-322.9005614121797,79,106.36966639083741,1200.0,8.0,1081.3147121701675,0.46712390234821705
50.0,180.0,6,T31s,43.0,1036.312598390684,1321.7188574312743,-132.06302356427562,79,87.12682572044147,1200.0,8.0,1080.3295755154973,0.40342052057248545
50.0,180.0,7,T31s,43.0,1036.312598390684,1873.5309055511052,-187.23810811224956,79,95.46206869218233,1200.0,8.0,1059.8426341868483,0.4349451568221177
50.0,180.0,8,T31s,43.0,1036.312598390684,6414.221423447207,-641.304347130076,79,97.81218417530988,1200.0,8.0,1048.886074522309,0.46343407167635486
50.0,180.0,9,T31s,43.0,1036.312598390684,2036.0693760344934,-203.49292915251223,79,95.24632336551228,1200.0,8.0,1063.225508230668,0.4255049680679545
50.0,180.0,10,T31s,43.0,1036.312598390684,4075.751842484009,-407.4555625669196,79,93.68088376940298,1200.0,8.0,1061.326540537303,0.3857611928091563
50.0,180.0,1,T31s,43.0,1036.312598390684,5412.781072776106,-541.1247475979928,80,105.55811126338921,1200.0,3.0,1079.7108704368636,0.4320470870401121
50.0,180.0,2,T31s,43.0,1036.312598390684,1523.178738158596,-152.13836738423953,80,73.97093296636885,1200.0,3.0,1063.8277375974747,0.36930035451395615
50.0,180.0,3,T31s,43.0,1036.312598390684,1122.5701301679792,-112.07661563836352,80,78.32945856747472,1200.0,3.0,1072.5546076187416,0.2945279381634937
50.0,180.0,4,T31s,43.0,1036.312598390684,1178.4825459778363,-117.70362533204475,80,85.00110772349815,1200.0,3.0,1121.8913007689086,0.33975439253877193
50.0,180.0,5,T31s,43.0,1036.312598390684,4223.176438449789,-422.15016622184726,80,97.22967817261278,1200.0,3.0,1062.3276673636406,0.4208832312626606
50.0,180.0,6,T31s,43.0,1036.312598390684,835.0384101080581,-83.32469239419937,80,77.49188037106578,1200.0,3.0,1063.0860486075092,0.36550488971290584
50.0,180.0,7,T31s,43.0,1036.312598390684,489.5332338928322,-48.76453746174597,80,69.09433053871625,1200.0,3.0,1058.4375861889132,0.3244675097592469
50.0,180.0,8,T31s,43.0,1036.312598390684,4763.990952606653,-476.25020512364904,80,116.31012376572085,1200.0,3.0,1072.004019906198,0.4862368862673176
50.0,180.0,9,T31s,43.0,1036.312598390684,13968.556507704818,-1396.7170399539189,80,147.93743610153751,1200.0,3.0,1050.5934867622511,0.6095500289603171
50.0,180.0,10,T31s,43.0,1036.312598390684,6159.436064421468,-615.7879789247866,80,107.7422619889021,1200.0,3.0,1073.1304597564636,0.44079650531736636
50.0,180.0,1,T31s,43.0,198.7960942106312,3835.164601731269,-383.0038610052389,81,82.99087001015238,1200.0,15.0,217.09558840717284,0.9313656948649326
50.0,180.0,2,T31s,43.0,198.7960942106312,1088.396357466463,-108.28684387828284,81,42.99326912348519,1200.0,15.0,208.9821227126941,0.7104902951900841
50.0,180.0,3,T31s,43.0,198.7960942106312,21625.617536760343,-2162.066947863104,81,123.11919581885402,1200.0,15.0,214.40524330168049,0.9913637178601074
50.0,180.0,4,T31s,43.0,198.7960942106312,2348.262963784252,-234.28044441126545,81,56.07794150822785,1200.0,15.0,211.4007960655843,0.7220462423003506
50.0,180.0,5,T31s,43.0,198.7960942106312,2547.6116455929,-254.2267059417779,81,63.39765192198814,1200.0,15.0,218.06176219006568,0.7723985503906574
50.0,180.0,6,T31s,43.0,198.7960942106312,1806.732907922297,-180.12778547796685,81,53.492011006587845,1200.0,15.0,214.4517213638659,0.7161859202063537
50.0,180.0,7,T31s,43.0,198.7960942106312,12609.734093545452,-1260.4488625824906,81,91.26603012216296,1200.0,15.0,211.59358879728651,0.8166704897469265
50.0,180.0,8,T31s,43.0,198.7960942106312,17925.825912852695,-1792.0722318791104,81,112.35859797496344,1200.0,15.0,213.44592615843578,0.8773394870660758
50.0,180.0,9,T31s,43.0,198.7960942106312,1624.1126932819511,-161.8707614231815,81,51.488810751387525,1200.0,15.0,215.96379872845876,0.763942774149913
50.0,180.0,10,T31s,43.0,198.7960942106312,6754.394879697536,-674.9375609373024,81,105.86610125010128,1200.0,15.0,228.14378521403887,0.8968468854492363
50.0,180.0,1,T31s,43.0,1036.312598390684,7472.173172188148,-747.2225282286787,82,119.02131722461704,1200.0,36.0,1051.57554477587,0.5370855763912853
50.0,180.0,2,T31s,43.0,1036.312598390684,4550.539992155784,-455.05625476127847,82,104.45263351285325,1200.0,36.0,1074.887223373202,0.418965692631787
50.0,180.0,3,T31s,43.0,1036.312598390684,2851.140777535244,-285.1089043457265,82,90.42534989825525,1200.0,36.0,1070.5914856455502,0.4167028151572308
50.0,180.0,4,T31s,43.0,1036.312598390684,5487.273223073369,-548.7400999909553,82,115.10765599411587,1200.0,36.0,1074.7728490388213,0.4893431204118621
50.0,180.0,5,T31s,43.0,1036.312598390684,1852.24258179546,-185.23915390180207,82,85.33439943431989,1200.0,36.0,1103.1194490726105,0.4430229892412963
50.0,180.0,6,T31s,43.0,1036.312598390684,8484.30791794469,-848.4597734874471,82,140.227983838554,1200.0,36.0,1074.6720201612302,0.5682418989059936
50.0,180.0,7,T31s,43.0,1036.312598390684,775.7972872968493,-77.54887629032376,82,64.98048812821091,1200.0,36.0,1055.3196108491472,0.3345632630507683
50.0,180.0,8,T31s,43.0,1036.312598390684,6642.507083848075,-664.2568997417721,82,127.37188122459929,1200.0,36.0,1056.3965014873281,0.49069526517493084
50.0,180.0,9,T31s,43.0,1036.312598390684,1705.564708863013,-170.5631994486575,82,88.84284723554113,1200.0,36.0,1090.749062429383,0.42242354449253877
50.0,180.0,10,T31s,43.0,1036.312598390684,4437.341286735995,-443.74128676669363,82,113.43324268798109,1200.0,36.0,1067.558258412451,0.48116736124747167
50.0,180.0,1,T31s,43.0,1150.4552776278874,4056.223749656936,-405.6803607028612,83,106.717701631517,1200.0,32.0,1168.1514914243824,0.44495719635050685
50.0,180.0,2,T31s,43.0,1150.4552776278874,730.8725546667922,-73.1386419578555,83,83.9695090215509,1200.0,32.0,1177.8599721176026,0.39768333517747223
50.0,180.0,3,T31s,43.0,1150.4552776278874,6495.23146998046,-649.6045979829204,83,110.23479151947313,1200.0,32.0,1214.4856819418223,0.48054187236641405
50.0,180.0,4,T31s,43.0,1150.4552776278874,1860.7325087340992,-186.1316841786061,83,89.8470796482009,1200.0,32.0,1213.2057063719353,0.3183241151555238
50.0,180.0,5,T31s,43.0,1150.4552776278874,244.56514210780563,-24.49746082215218,83,64.30006000314384,1200.0,32.0,1192.5248705117217,0.2725852589914613
50.0,180.0,6,T31s,43.0,1150.4552776278874,4406.861312036517,-440.7504107967553,83,104.72422154577058,1200.0,32.0,1182.4391379446372,0.4304957097987853
50.0,180.0,7,T31s,43.0,1150.4552776278874,3410.2249740014086,-341.0904217651332,83,111.99211654366447,1200.0,32.0,1195.5103298240633,0.36582774802986434
50.0,180.0,8,T31s,43.0,1150.4552776278874,4567.289762619039,-456.78597629283183,83,101.03525533436262,1200.0,32.0,1168.1001188404562,0.4543438132815737
50.0,180.0,9,T31s,43.0,1150.4552776278874,1584.487491447495,-158.50616636081512,83,86.56786127818383,1200.0,32.0,1184.2830132271647,0.4115468151197469
50.0,180.0,10,T31s,43.0,1150.4552776278874,5165.408594791261,-516.6121965369549,83,102.78023826326267,1200.0,32.0,1230.4646517699348,0.40425111276467207
50.0,180.0,1,T31s,43.0,843.2733070134675,1884.4696396724103,-188.18381271088026,84,85.95477406634566,1200.0,4.0,877.7286817007838,0.46985566060252454
50.0,180.0,2,T31s,43.0,843.2733070134675,1381.2395373411255,-137.8624647969491,84,81.48000944540335,1200.0,4.0,884.2914629678907,0.46279013895682075
50.0,180.0,3,T31s,43.0,843.2733070134675,2735.113321408646,-273.26261220454467,84,95.47981289777293,1200.0,4.0,898.3957957482233,0.46084747247054353
50.0,180.0,4,T31s,43.0,843.2733070134675,961.2239873414896,-95.85169992227459,84,78.27864373319954,1200.0,4.0,870.5385265648595,0.4622622367883916
50.0,180.0,5,T31s,43.0,843.2733070134675,5145.888963344984,-514.3303711407409,84,102.37961451263902,1200.0,4.0,859.3865174017658,0.5692619025913627
50.0,180.0,6,T31s,43.0,843.2733070134675,5604.920204135569,-560.2417593200714,84,107.36236436093918,1200.0,4.0,875.0075856654477,0.5434051023062667
50.0,180.0,7,T31s,43.0,843.2733070134675,1976.46094674307,-197.38627091878692,84,86.48221610771658,1200.0,4.0,886.965278311984,0.4470396076290574
50.0,180.0,8,T31s,43.0,843.2733070134675,2628.628850263971,-262.61064003012734,84,95.5619115537843,1200.0,4.0,888.8363460296464,0.481555267953458
50.0,180.0,9,T31s,43.0,843.2733070134675,4195.396016925801,-419.27316918904046,84,86.25855816679908,1200.0,4.0,869.3365370471925,0.48539613193131365
50.0,180.0,10,T31s,43.0,843.2733070134675,11643.39529254612,-1164.1178863829084,84,155.54326098013541,1200.0,4.0,875.8138693343233,0.6642414862833922
50.0,180.0,1,T31s,43.0,295.38218993219135,19645.110687112006,-1963.9495899908131,85,121.09567194727568,1200.0,3.0,308.91839121159296,0.8331382176028199
50.0,180.0,2,T31s,43.0,295.38218993219135,18423.57939513601,-1841.796304823695,85,128.44229373635483,1200.0,3.0,309.17872215768693,0.8055584246151235
50.0,180.0,3,T31s,43.0,295.38218993219135,4683.807899739684,-467.7896350140051,85,78.40743177203962,1200.0,3.0,304.5917066004375,0.7041210417120755
50.0,180.0,4,T31s,43.0,295.38218993219135,3951.0305297750783,-394.52115893570885,85,77.4021736457523,1200.0,3.0,308.5418180565323,0.7768451340343885
50.0,180.0,5,T31s,43.0,295.38218993219135,4029.963127569001,-402.41217573417333,85,79.90312016446597,1200.0,3.0,306.86798416090596,0.7559249180997034
50.0,180.0,6,T31s,43.0,295.38218993219135,1396.7267420784551,-139.06807637499878,85,53.6727508847856,1200.0,3.0,309.9500084017262,0.6206218268079501
50.0,180.0,7,T31s,43.0,295.38218993219135,2252.0723202384343,-224.60816592448344,85,65.751349506786,1200.0,3.0,305.95716722753946,0.6591644672935426
50.0,180.0,8,T31s,43.0,295.38218993219135,11422.301165478046,-1141.6484956404965,85,101.60366309643304,1200.0,3.0,302.77844348604117,0.7328070507976459
50.0,180.0,9,T31s,43.0,295.38218993219135,1400.7954396007945,-139.47406127932175,85,50.405678912582076,1200.0,3.0,303.89136298898796,0.6583026782688627
50.0,180.0,10,T31s,43.0,295.38218993219135,1889.8426295555496,-188.38595378502313,85,59.196773508729976,1200.0,3.0,308.0789821440428,0.676101078020142
50.0,180.0,1,T31s,43.0,492.23103234227955,8779.620686461654,-877.6698839006382,86,112.52848044152017,1200.0,45.0,522.651187795949,0.6408151572721243
50.0,180.0,2,T31s,43.0,492.23103234227955,2256.276482938892,-225.31390365405292,86,72.22631303214098,1200.0,45.0,510.00434949949033,0.6339499386631147
50.0,180.0,3,T31s,43.0,492.23103234227955,2369.130783815489,-236.60909806985597,86,69.8465585788241,1200.0,45.0,517.8436015625882,0.6934124875114833
50.0,180.0,4,T31s,43.0,492.23103234227955,3829.089036964355,-382.6042166790548,86,83.57464518514419,1200.0,45.0,512.1781328728333,0.6739114283559275
50.0,180.0,5,T31s,43.0,492.23103234227955,2757.4330217406073,-275.4289373978521,86,71.42627977654799,1200.0,45.0,520.2613839390283,0.5700798557556435
50.0,180.0,6,T31s,43.0,492.23103234227955,4279.0139573996785,-427.59013381655615,86,81.79600846820108,1200.0,45.0,507.1346545861692,0.6437586764357499
50.0,180.0,7,T31s,43.0,492.23103234227955,5713.870442483536,-571.0848853360691,86,100.75962067248972,1200.0,45.0,506.24239540297754,0.6768253304574104
50.0,180.0,8,T31s,43.0,492.23103234227955,19330.02801873442,-1932.709059500931,86,139.16632639719612,1200.0,45.0,506.8049695293637,0.6296591162097863
50.0,180.0,9,T31s,43.0,492.23103234227955,3332.4048804458007,-332.91948238062076,86,73.67206466256799,1200.0,45.0,513.1306837841813,0.5381303236565541
50.0,180.0,10,T31s,43.0,492.23103234227955,13569.19699535425,-1356.6414447967843,86,137.9868532645176,1200.0,45.0,520.0471874522393,0.7105716324738757
50.0,180.0,1,T31s,43.0,1036.312598390684,4927.1613986686225,-492.56760408169305,87,112.94962676666827,1200.0,3.0,1078.3398705800196,0.46371235155580387
50.0,180.0,2,T31s,43.0,1036.312598390684,1730.8468014948328,-172.9070911479852,87,83.839136322514,1200.0,3.0,1052.081301415713,0.42467732796907093
